pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,additions,deletions,changed_files,commits,comments,review_comments,file_types_count,directories_count,total_changes,first_review_at,time_to_close_days,response_time_days,review_count,approval_count,change_request_count,reviewer_count,test_files_count,test_changes,doc_files_count,config_files_count,title_length,description_length,has_description,label_count,milestone,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,assignees_count,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,directories,language_types,file_types,lines_added,lines_deleted,segs_added,segs_deleted,segs_changed,files_added,files_deleted,files_changed,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words
258776,Allows EDIT_TELEMETRY_DETAILS_SETTING_ID to be controlled by an experiment and adds hover telemetry,closed,True,2025-07-30 10:20:55,2025-07-30 10:40:45,2025-09-13 23:24:35,hediet,0.0,22,1,2,1,0,0,1.0,2.0,23,,0.01377314814814815,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,99,0,False,0.0,July 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,22,1,8.0,3.0,6.0,0.0,0.0,2,23,2.0,0.0,0.0,12,0
258791,Fix basic SI when PSReadLine isn't loaded,closed,True,2025-07-30 11:55:38,2025-07-30 12:11:16,2025-09-13 23:24:35,Tyriar,0.0,3,1,1,1,0,0,1.0,1.0,4,,0.01085648148148148,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,41,87,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,3,1,4.0,2.0,2.0,0.0,0.0,1,4,1.0,0.0,9.0,7,13
258805,Handle invalid and empty regexps in auto approve parsing,closed,True,2025-07-30 13:41:47,2025-07-30 13:56:47,2025-09-13 23:24:35,Tyriar,0.0,138,1,2,1,0,0,1.0,2.0,139,,0.01041666666666667,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,56,359,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,138,1,6.0,3.0,4.0,0.0,0.0,2,139,2.0,0.0,9.0,9,51
258806,Git - polish worktree error handling,closed,True,2025-07-30 13:52:19,2025-07-30 14:04:44,2025-09-13 23:24:35,lszomoru,0.0,7,11,1,1,0,0,1.0,1.0,18,,0.008622685185185185,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,36,344,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,7,11,4.0,5.0,1.0,0.0,0.0,1,18,1.0,0.0,0.0,6,49
258811,Clean up terminals when chat session is disposed,closed,True,2025-07-30 14:33:56,2025-07-30 14:45:53,2025-09-13 23:24:35,Tyriar,0.0,119,15,2,1,0,0,1.0,2.0,134,,0.00829861111111111,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,48,359,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,119,15,21.0,16.0,14.0,0.0,0.0,2,134,2.0,0.0,9.0,8,51
258824,Use open -a in code.sh on mac,closed,False,2025-07-30 16:00:01,2025-08-02 16:26:55,2025-09-16 23:24:33,JBlitzar,0.0,1,8,1,2,9,0,1.0,1.0,11,2025-07-31 02:33:50,3.018680555555556,0.440150462962963,1.0,0.0,1.0,2.0,0.0,,0.0,0.0,29,535,True,0.0,,1.0,,,,unknown,,0.0,False,False,False,False,False,False,1.0,,,1,8,2.0,2.0,1.0,0.0,0.0,1,11,1.0,0.0,0.0,7,76
258825,Allow disabled checkbox inputs in rendered markdown,closed,True,2025-07-30 16:01:41,2025-07-30 16:41:47,2025-09-13 23:24:35,mjbvz,0.0,40,9,5,2,2,0,2.0,5.0,49,,0.02784722222222222,,2.0,1.0,0.0,1.472222222222222,3.0,,0.0,0.0,51,344,True,0.0,July 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,5.0,,,40,9,16.0,11.0,8.0,1.0,0.0,5,49,4.0,0.0,8.0,7,49
258827,mcp: fix reregistering mcp tool leading to an error,closed,True,2025-07-30 16:13:31,2025-07-30 16:25:04,2025-09-13 23:24:35,connor4312,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.008020833333333333,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,51,402,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,9,51
258829,fix #258691,closed,True,2025-07-30 16:20:01,2025-07-30 16:34:35,2025-09-13 23:24:35,joshspicer,0.0,3,0,1,1,0,0,1.0,1.0,3,,0.01011574074074074,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,11,399,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,3,0,2.0,1.0,1.0,0.0,0.0,1,3,1.0,0.0,0.0,2,51
258832,Tweak setting description,closed,True,2025-07-30 16:27:46,2025-07-30 16:42:02,2025-09-13 23:24:35,roblourens,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.009907407407407408,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,1.0,25,21,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,1.0,3,3
258842,fix #258533,closed,True,2025-07-30 16:48:32,2025-07-30 17:10:13,2025-09-13 23:24:35,joshspicer,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.01505787037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,11,397,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,2,51
258844,fix: preserve OAuth subpaths in endpoint construction per RFC 8414,closed,False,2025-07-30 17:10:30,2025-07-31 08:56:19,2025-09-14 23:24:47,arjunkmrm,0.0,29,3,2,1,2,0,1.0,2.0,32,2025-07-30 17:20:45,0.6568171296296297,0.007118055555555555,,,,1.0,1.0,,0.0,0.0,66,1599,True,0.0,,1.0,,,,unknown,,1.0,False,True,False,False,True,False,2.0,,,29,3,5.0,3.0,2.0,0.0,0.0,2,32,2.0,0.0,0.0,10,178
258859,Fix double checkmark,closed,True,2025-07-30 17:56:29,2025-07-30 18:13:01,2025-09-13 23:24:35,lramos15,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.01148148148148148,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,20,355,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,1.0,3,51
258861,tools: link the threshold setting in the validation message,closed,True,2025-07-30 18:20:06,2025-07-30 18:32:01,2025-09-13 23:24:35,connor4312,0.0,12,2,1,1,0,0,1.0,1.0,14,,0.008275462962962964,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,59,402,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,12,2,5.0,3.0,4.0,0.0,0.0,1,14,1.0,0.0,0.0,9,51
258867,Handle worktree errors,closed,True,2025-07-30 18:32:02,2025-07-31 16:44:25,2025-09-14 23:24:47,nguyenchristy,0.0,62,35,3,7,1,0,1.0,2.0,613,2025-07-31 12:19:50,0.9252662037037037,0.7415277777777778,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,22,1173,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,62,35,22.0,18.0,10.0,0.0,0.0,3,613,3.0,0.0,0.0,3,146
258870,Layout on content change & track some disposables,closed,True,2025-07-30 18:40:42,2025-07-30 18:52:32,2025-09-13 23:24:35,TylerLeonhardt,0.0,4,3,2,1,0,0,1.0,2.0,7,,0.008217592592592592,,2.0,2.0,0.0,1.472222222222222,0.0,,0.0,0.0,49,401,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,4,3,6.0,5.0,3.0,0.0,0.0,2,7,2.0,0.0,1.0,8,51
258873,Add hover for description,closed,True,2025-07-30 18:59:34,2025-07-30 19:18:01,2025-09-13 23:24:35,TylerLeonhardt,0.0,14,1,1,1,0,0,1.0,1.0,15,,0.0128125,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,25,401,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,14,1,4.0,2.0,3.0,0.0,0.0,1,15,1.0,0.0,1.0,4,51
258876,Bring back context key for model picker,closed,True,2025-07-30 19:14:37,2025-07-30 19:26:23,2025-09-13 23:24:35,lramos15,0.0,5,1,3,1,0,0,1.0,3.0,6,,0.008171296296296296,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,39,398,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,3.0,,,5,1,8.0,4.0,6.0,0.0,0.0,3,6,3.0,0.0,1.0,7,51
258879,"Display ""Manage Dynamic Auth Providers"" in Account menu",closed,True,2025-07-30 19:29:46,2025-07-30 21:18:11,2025-09-13 23:24:35,TylerLeonhardt,0.0,11,0,1,1,0,0,1.0,1.0,11,,0.07528935185185186,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,55,538,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,11,0,4.0,1.0,3.0,0.0,0.0,1,11,1.0,0.0,1.0,8,79
258880,Fix disposable tracking for `DisposableMap`,closed,True,2025-07-30 19:29:53,2025-07-30 19:42:00,2025-09-13 23:24:35,mjbvz,0.0,4,0,1,1,1,0,1.0,1.0,4,,0.008414351851851852,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,43,79,True,0.0,July 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,4,0,3.0,1.0,2.0,0.0,0.0,1,4,1.0,0.0,8.0,5,11
258891,make sure to resize image to the same mimetype,closed,True,2025-07-30 20:24:46,2025-07-30 21:07:19,2025-09-13 23:24:35,justschen,0.0,14,6,2,2,1,1,1.0,2.0,22,,0.02954861111111111,,2.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,46,344,True,0.0,July 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,14,6,8.0,8.0,6.0,0.0,0.0,2,22,2.0,0.0,3.0,9,49
258898,fix hidden redo button,closed,True,2025-07-30 21:34:30,2025-07-30 21:46:25,2025-09-13 23:24:35,justschen,0.0,3,2,1,1,1,0,1.0,1.0,5,,0.008275462962962964,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,22,397,True,0.0,July 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,3,2,3.0,3.0,1.0,0.0,0.0,1,5,1.0,0.0,3.0,4,51
258901,Add 'workbench.action.chat.open' to allowed commands for opening updated URIs in ReleaseNotesManager,closed,False,2025-07-30 21:47:50,2025-08-14 18:18:24,2025-08-14 18:18:24,bhavyaus,0.0,1,1,1,1,0,0,1.0,1.0,2,,14.85456018518519,,,,,1.472222222222222,0.0,,0.0,0.0,100,0,False,0.0,,0.0,,,0.0,dirty,0.0,1.0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,1.0,11,0
258904,Fix --commit-id flag for code serve-web,closed,True,2025-07-30 21:53:45,2025-07-31 16:52:40,2025-09-14 23:24:47,justin39,0.0,6,0,1,2,0,1,1.0,1.0,8,,0.7909143518518519,,3.0,2.0,0.0,1.472222222222222,0.0,,0.0,0.0,39,616,True,0.0,July 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,6,0,2.0,1.0,1.0,0.0,0.0,1,8,1.0,0.0,0.0,6,79
258905,add rerender and options back,closed,True,2025-07-30 21:54:40,2025-07-30 22:06:27,2025-09-13 23:24:35,justschen,0.0,2,0,1,1,1,0,1.0,1.0,2,2025-07-30 21:55:08,0.00818287037037037,0.0003240740740740741,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,29,512,True,0.0,July 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,2,0,2.0,1.0,1.0,0.0,0.0,1,2,1.0,0.0,3.0,5,53
258906,Add collapse all functionality to test coverage view,closed,True,2025-07-30 21:57:55,2025-08-21 18:35:00,2025-08-21 18:35:19,timheuer,0.0,31,0,2,1,5,0,1.0,2.0,31,2025-07-31 15:59:01,21.85908564814815,0.7507638888888889,3.0,2.0,1.0,3.0,2.0,,0.0,0.0,52,249,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,31,0,7.0,2.0,5.0,0.0,0.0,2,31,2.0,0.0,0.0,8,27
258909,Chat sessions empty message,closed,True,2025-07-30 23:15:17,2025-07-31 03:07:30,2025-09-14 23:24:47,osortega,0.0,111,1,2,2,0,0,2.0,2.0,240,,0.1612615740740741,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,27,344,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,111,1,11.0,3.0,9.0,0.0,0.0,2,240,2.0,0.0,0.0,4,49
258914,remove code smells for checkpoint rendering in coding agent session,closed,True,2025-07-30 23:49:04,2025-07-31 00:00:54,2025-09-14 23:24:47,justschen,0.0,2,3,1,1,1,0,1.0,1.0,5,,0.008217592592592592,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,67,427,True,0.0,July 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,2,3,2.0,2.0,1.0,0.0,0.0,1,5,1.0,0.0,3.0,10,54
258916,Fix #258586.,closed,True,2025-07-30 23:54:54,2025-07-31 00:06:34,2025-09-14 23:24:47,rebornix,0.0,2,2,1,1,0,0,1.0,1.0,4,,0.008101851851851851,,2.0,2.0,0.0,1.472222222222222,0.0,,0.0,0.0,12,344,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,2,2,3.0,3.0,2.0,0.0,0.0,1,4,1.0,0.0,1.0,2,49
258922,Prompt todo list tool more action-oriented,closed,True,2025-07-31 00:42:59,2025-07-31 16:15:34,2025-09-14 23:24:47,digitarald,0.0,9,9,1,1,0,0,1.0,1.0,18,,0.6476273148148148,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,42,120,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,9,9,9.0,9.0,2.0,0.0,0.0,1,18,1.0,0.0,0.0,6,21
258925,Simplify chat submit keybindings,closed,True,2025-07-31 01:06:01,2025-07-31 01:29:19,2025-09-14 23:24:47,roblourens,0.0,6,13,1,1,0,0,1.0,1.0,19,,0.01618055555555556,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,32,470,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,6,13,7.0,9.0,6.0,0.0,0.0,1,19,1.0,0.0,1.0,4,70
258929,Fix function reference name,closed,True,2025-07-31 01:47:21,2025-07-31 16:24:48,2025-09-14 23:24:47,roblourens,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.6093402777777778,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,27,357,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,1.0,4,51
258931,Todo items with description tooltip,closed,True,2025-07-31 02:15:24,2025-08-01 18:15:48,2025-09-15 23:25:00,digitarald,0.0,9,0,2,3,0,2,2.0,2.0,1004,,1.666944444444444,,3.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,35,33,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,9,0,4.0,2.0,2.0,0.0,0.0,2,1004,2.0,0.0,0.0,5,4
258951,added summarizeReleseNotes with chat query and tied to hide copilot command,open,False,2025-07-31 07:17:19,,2025-08-04 18:48:13,eli-w-king,0.0,187,3,2,3,0,2,1.0,1.0,222,,,,2.0,0.0,0.0,1.472222222222222,0.0,,0.0,0.0,75,344,True,0.0,,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,187,3,8.0,5.0,5.0,0.0,0.0,2,222,2.0,0.0,0.0,11,49
258956,Git - add the ability to create a worktree from a worktree,closed,True,2025-07-31 07:51:51,2025-07-31 09:59:34,2025-09-14 23:24:47,lszomoru,0.0,32,4,1,1,0,0,1.0,1.0,36,,0.08869212962962963,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,58,55,True,1.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,32,4,4.0,4.0,3.0,0.0,0.0,1,36,1.0,0.0,0.0,12,2
258978,investigating copy/paste,closed,False,2025-07-31 10:01:36,2025-09-08 08:48:52,2025-09-08 08:48:52,aiday-mar,0.0,32,3,5,1,1,0,1.0,4.0,35,2025-07-31 11:31:48,38.94949074074074,0.06263888888888888,,,,1.0,0.0,,0.0,0.0,24,0,False,0.0,,0.0,,,,unknown,,1.0,False,False,False,False,False,False,4.0,,,32,3,16.0,8.0,9.0,0.0,0.0,5,35,5.0,0.0,0.0,2,0
258980,Git - detect worktrees when opening a worktree,closed,True,2025-07-31 10:40:19,2025-07-31 10:52:08,2025-09-14 23:24:47,lszomoru,0.0,7,7,2,1,0,0,1.0,1.0,14,,0.008206018518518519,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,46,344,True,1.0,July 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,7,7,5.0,5.0,3.0,0.0,0.0,2,14,2.0,0.0,0.0,8,49
258990,Reveal tool terminal when it's about to be used,closed,True,2025-07-31 11:21:55,2025-07-31 12:02:23,2025-09-14 23:24:46,Tyriar,0.0,1,0,1,1,0,0,1.0,1.0,1,,0.02810185185185185,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,47,359,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,9.0,9,51
258992,Avoid ctrl+c when no shell integration is active,closed,True,2025-07-31 11:40:05,2025-07-31 12:01:35,2025-09-14 23:24:46,Tyriar,0.0,4,1,1,1,0,0,1.0,1.0,5,,0.01493055555555556,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,48,14,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,4,1,3.0,2.0,1.0,0.0,0.0,1,5,1.0,0.0,9.0,8,2
258995,Adjust spacing on PR card,closed,True,2025-07-31 12:14:34,2025-07-31 12:26:42,2025-09-14 23:24:46,alexr00,0.0,6,2,1,1,0,0,1.0,1.0,8,,0.008425925925925925,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,25,15,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,6,2,4.0,3.0,3.0,0.0,0.0,1,8,1.0,0.0,0.0,5,3
258998,Handle empty string auto approve case,closed,True,2025-07-31 12:28:33,2025-07-31 12:59:09,2025-09-14 23:24:46,Tyriar,0.0,21,9,2,1,0,0,1.0,2.0,30,,0.02125,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,37,359,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,21,9,10.0,8.0,4.0,0.0,0.0,2,30,2.0,0.0,9.0,6,51
259005,"Revert ""Git - honor detectSubmodules and detectWorktrees settings when opening a workspace from a file""",closed,True,2025-07-31 12:58:34,2025-07-31 13:26:48,2025-09-14 23:24:46,lszomoru,0.0,0,13,1,1,0,0,1.0,1.0,13,,0.01960648148148148,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,103,118,True,1.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,0,13,1.0,2.0,1.0,0.0,0.0,1,13,1.0,0.0,0.0,15,6
259023,Fix context key setting of model picker,closed,True,2025-07-31 15:14:20,2025-07-31 15:26:28,2025-09-14 23:24:46,lramos15,0.0,14,6,3,1,0,0,1.0,3.0,20,,0.008425925925925925,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,39,355,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,3.0,,,14,6,12.0,9.0,7.0,0.0,0.0,3,20,3.0,0.0,1.0,7,51
259033,Fix remote and multi-root issues with task tools,closed,True,2025-07-31 16:02:45,2025-07-31 17:00:25,2025-09-14 23:24:46,meganrogge,0.0,31,7,2,4,0,3,1.0,1.0,52,,0.0400462962962963,,2.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,48,953,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,31,7,6.0,9.0,5.0,0.0,0.0,2,52,2.0,0.0,6.0,8,136
259040,Update code block actions context when model changes,closed,True,2025-07-31 16:50:17,2025-08-04 17:52:46,2025-09-18 23:25:32,mjbvz,0.0,32,15,1,1,3,0,1.0,1.0,47,2025-08-01 23:38:29,4.043391203703703,1.283472222222222,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,52,255,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,32,15,6.0,4.0,4.0,0.0,0.0,1,47,1.0,0.0,8.0,8,43
259042,using correct selection direction,closed,True,2025-07-31 16:54:26,2025-07-31 17:13:37,2025-09-14 23:24:46,aiday-mar,0.0,56,28,4,1,0,0,1.0,3.0,84,,0.01332175925925926,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,33,55,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,3.0,,,56,28,21.0,21.0,13.0,0.0,0.0,4,84,4.0,0.0,0.0,4,2
259049,Add `.slnx` to `xml` language extension list,closed,True,2025-07-31 17:14:13,2025-08-04 10:14:07,2025-09-18 23:25:32,DoctorKrolic,0.0,1,0,1,1,0,0,1.0,1.0,1,,3.708263888888889,,2.0,2.0,0.0,1.472222222222222,0.0,,0.0,1.0,44,223,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,1,0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,7,27
259050,Rename Hide Chat to Hide AI Features,closed,True,2025-07-31 17:15:27,2025-07-31 17:27:29,2025-09-14 23:24:46,ntrogh,0.0,4,4,1,1,2,0,1.0,1.0,8,2025-08-04 08:45:31,0.008356481481481482,3.64587962962963,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,36,0,False,0.0,July 2025,0.0,,,,unknown,,1.0,False,False,True,False,False,False,1.0,,,4,4,3.0,3.0,2.0,0.0,0.0,1,8,1.0,0.0,0.0,7,0
259056,pass in `isActive` function for bg terminals to polling function ,closed,False,2025-07-31 17:37:22,2025-07-31 17:42:32,2025-09-14 23:24:46,meganrogge,0.0,11,1,1,1,0,0,1.0,1.0,12,,0.003587962962962963,,,,,1.472222222222222,0.0,,0.0,0.0,65,187,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,11,1,4.0,2.0,2.0,0.0,0.0,1,12,1.0,0.0,6.0,10,31
259058,pass in token to prompt function,closed,True,2025-07-31 17:43:29,2025-07-31 20:24:45,2025-09-14 23:24:46,meganrogge,0.0,7,4,4,1,0,0,1.0,2.0,11,,0.1119907407407407,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,32,55,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,7,4,8.0,8.0,4.0,0.0,0.0,4,11,4.0,0.0,6.0,6,2
259061,Add skipChatRequestInProgressMessage context key and update shutdown veto logic,closed,True,2025-07-31 18:02:18,2025-07-31 18:48:57,2025-09-14 23:24:46,bhavyaus,0.0,7,1,2,1,1,0,1.0,2.0,8,2025-07-31 18:15:31,0.03239583333333333,0.00917824074074074,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,79,56,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,7,1,5.0,3.0,3.0,0.0,0.0,2,8,2.0,0.0,1.0,9,2
259064,reverts to mode: startup,closed,True,2025-07-31 18:25:33,2025-07-31 18:37:27,2025-09-14 23:24:46,hediet,0.0,2,2,1,1,0,0,1.0,1.0,4,,0.008263888888888888,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,24,0,False,0.0,July 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,2,2,3.0,3.0,2.0,0.0,0.0,1,4,1.0,0.0,0.0,4,0
259067,Pick up TS 5.9 stable,closed,True,2025-07-31 18:34:40,2025-07-31 18:55:47,2025-09-14 23:24:46,mjbvz,0.0,5,5,2,1,1,0,1.0,1.0,10,,0.01466435185185185,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,2.0,21,48,True,0.0,July 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,5,5,5.0,5.0,3.0,0.0,0.0,2,10,2.0,0.0,8.0,5,9
259068,log defaultAccount flags extracted from token,closed,True,2025-07-31 18:41:27,2025-07-31 18:53:40,2025-09-14 23:24:46,joshspicer,0.0,1,0,1,1,0,0,1.0,1.0,1,,0.008483796296296297,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,45,384,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,6,54
259081,Allow the canonical package name and version to be sent back from the install flow,closed,True,2025-07-31 21:01:02,2025-08-01 16:21:46,2025-09-15 23:25:00,joelverhagen,0.0,8,2,1,1,0,0,1.0,1.0,10,,0.8060648148148148,,2.0,2.0,0.0,1.472222222222222,0.0,,0.0,1.0,82,352,True,1.0,August 2025,1.0,,,,unknown,,0.0,False,False,False,True,False,False,1.0,,,8,2,3.0,3.0,2.0,0.0,0.0,1,10,1.0,0.0,0.0,15,44
259082,tweak create and run task description,closed,True,2025-07-31 21:04:39,2025-07-31 22:01:52,2025-09-14 23:24:46,meganrogge,0.0,1,1,1,2,0,0,1.0,1.0,4,,0.03973379629629629,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,37,11,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,4,1.0,0.0,6.0,6,2
259085,fix #259057,closed,True,2025-07-31 21:25:51,2025-07-31 22:24:05,2025-09-14 23:24:46,joshspicer,0.0,15,1,1,2,0,2,1.0,1.0,24,,0.04043981481481482,,3.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,11,483,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,15,1,5.0,2.0,4.0,0.0,0.0,1,24,1.0,0.0,0.0,2,65
259089,Important fix for resource validation in MCP,closed,True,2025-07-31 21:31:11,2025-07-31 23:01:57,2025-09-14 23:24:46,TylerLeonhardt,0.0,7,141,3,1,0,0,1.0,3.0,148,,0.06303240740740741,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,44,876,True,0.0,July 2025,0.0,,,,unknown,,1.0,False,True,False,False,True,False,3.0,,,7,141,7.0,10.0,8.0,0.0,0.0,3,148,3.0,0.0,1.0,7,105
