number,state,title,author,body,created_at,updated_at,merged_at,merged,comments,review_comments,commits,additions,deletions,changed_files,conversation,closed_at,title_length,body_length,has_test,has_bug,has_feature,has_document,has_improve,has_refactor,files_updated,comment_num,comment_length,total_changes,total_additions_commit,total_deletions_commit,commit_authors_count,commit_count,unique_reviewers,total_comments,first_comment_time,project
163818,open,"[dynamo, 3.14] fix BUILD_TUPLE with 0 args",williamwen42,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163818
* #163796
* #163292
* #163191
* #163110
* #163109
* #163009
* #161839
* #161555
* #161838

",2025-09-25 00:04:03+00:00,2025-09-25T04:01:37Z,,False,2,0,1,26,21,5,2,,42,184,False,True,False,False,False,False,5,0,0,47,26,21,1,1,,,,pytorch
163817,open,[ROCm][DO NOT MERGE] Dummy PR to run CI for sparse tests,dnikolaev-amd,"Fixes https://github.com/pytorch/pytorch/issues/163663
Fixes https://github.com/pytorch/pytorch/issues/160786
Fixes https://github.com/pytorch/pytorch/issues/160785
Fixes https://github.com/pytorch/pytorch/issues/160784


cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd",2025-09-24 23:38:42+00:00,2025-09-25T05:34:04Z,,False,1,0,1,0,0,0,1,,56,338,False,True,False,False,False,False,0,0,0,0,0,0,1,0,,,,pytorch
163815,open,Hierarchical A2A: intra-node dispatch,kwen2501,"Stack from [ghstack](https://github.com/ezyang/ghstack/tree/0.12.0) (oldest at bottom):
* __->__ #163815
* #163814
* #163837

Mimic'ing the second step of dedup A2A --
an a2av_2d that runs intra-node, concurrently, on a 2D mesh.

To be as close to MoE as possible, the code:
- expands token sequence by `topk_per_node` factor;
- converts `topk_idx_intranode` into `splits` via histogram.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-24 23:26:08+00:00,2025-09-25T06:50:09Z,,False,1,0,3,74,2,1,1,,37,490,False,False,False,False,False,False,1,0,0,127,102,25,1,3,,,,pytorch
163814,open,Hierarchical A2A: inter-node dispatch,kwen2501,"Stack from [ghstack](https://github.com/ezyang/ghstack/tree/0.12.0) (oldest at bottom):
* #163815
* __->__ #163814
* #163837

Mimic'ing the first step of dedup A2A --
- run histogram on `topk_node_idx`, get splits
- sort token sequence with `topk_node_idx`, expanding it by `topk_node` times
- perform a 1D a2a that runs rail-wise, concurrently on a 2D mesh.",2025-09-24 23:26:04+00:00,2025-09-25T06:01:20Z,,False,1,0,3,77,0,1,1,,37,358,False,False,False,False,False,False,1,0,0,115,96,19,1,3,,,,pytorch
163813,closed,[a2av] Separate in/out splits into two tensors,kwen2501,"Stack from [ghstack](https://github.com/ezyang/ghstack/tree/0.12.0) (oldest at bottom):
* #163815
* #163814
* __->__ #163813

Old signature:
`all_to_all_vdev(Tensor input, Tensor(a!) out, Tensor(a!) in_out_splits, str group_name)`
New signature:
`all_to_all_vdev(Tensor input, Tensor(a!) out, Tensor in_splits, Tensor(a!) out_splits_offsets, str group_name)`

i.e. split `in_out_splits` into IN tensor and OUT tensor so that we can define the TORCH_LIBRARY signature better.
Also to be in line with the 2D version.",2025-09-24 23:25:59+00:00,2025-09-25T04:27:53Z,,False,1,0,1,34,26,4,1,2025-09-25 04:27:53+00:00,46,514,False,False,False,False,False,False,4,0,0,60,34,26,1,1,,,,pytorch
163812,open,[torchfuzz] make generated code much more concise and cleaner,bobrenjc93,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163812
* #163743

```
import torch

torch._dynamo.config.capture_scalar_outputs = True
torch.manual_seed(42)

def fuzzed_program(arg_0, arg_1, arg_2):
    var_node_3 = arg_0 # size=(1,), stride=(1,), dtype=complex128, device=cuda
    var_node_4 = torch.full((1,), (-0.29262632146522655-0.7687848816195035j), dtype=torch.complex128) # size=(1,), stride=(1,), dtype=complex128, device=cuda
    var_node_2 = torch.ops.aten.add(var_node_3, var_node_4) # size=(1,), stride=(1,), dtype=complex128, device=cuda
    var_node_6 = arg_1 # size=(1,), stride=(1,), dtype=complex128, device=cuda
    var_node_7 = arg_2 # size=(1,), stride=(1,), dtype=complex128, device=cuda
    var_node_5 = torch.ops.aten.add(var_node_6, var_node_7) # size=(1,), stride=(1,), dtype=complex128, device=cuda
    var_node_1 = torch.ops.aten.add(var_node_2, var_node_5) # size=(1,), stride=(1,), dtype=complex128, device=cuda
    var_node_0 = var_node_1.item() # dtype=complex128
    return var_node_0

arg_0 = torch.as_strided(torch.randn(1).to(torch.complex128), (1,), (1,))
arg_1 = torch.as_strided(torch.randn(1).to(torch.complex128), (1,), (1,))
arg_2 = torch.as_strided(torch.randn(1).to(torch.complex128), (1,), (1,))

args = (arg_0, arg_1, arg_2)
result_original = fuzzed_program(*args)
print('✅ eager success')
compiled_program = torch.compile(fuzzed_program, fullgraph=False, dynamic=True)
result_compiled = compiled_program(*args)
print('✅ compile success')
```",2025-09-24 23:08:42+00:00,2025-09-25T06:50:05Z,,False,1,0,5,29,50,2,1,,61,1526,False,False,False,False,False,False,2,0,0,17278,8615,8663,1,5,,,,pytorch
163810,closed,[PGO] ignore extra PGO key if warm/cold cache present,pianpwk,"Summary: avoids PGO profile merges

Test Plan: test_pgo

Differential Revision: D83200714




cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-09-24 22:59:35+00:00,2025-09-25T07:17:10Z,,False,4,0,1,16,78,2,4,2025-09-25 07:16:08+00:00,53,264,False,False,False,False,False,False,2,1,476,94,16,78,1,1,2.0,1.0,2025-09-25T02:58:30Z,pytorch
163809,open,[export] _detect_attribute_assignment gives warning instead of raising ValueError,yiming0416,"Summary:
LSTM was not exportable with non-strict export as it failed at `_detect_attribute_assignment`

This is because the `_flat_weights` attribute in LSTM is a list of registered parameters and will be updated by the `_update_flat_weights` method in `forward`.

However, in `_detect_attribute_assignment`, we manually restore the state of the module by `mod.__dict__.update(snapshot)`. Therefore, it should be fine to turn the `ValueError` into a warning so that RNN models are exportable with non-strict export.

Added test to verify that there is no lifted tensor constant and no fake tensor leakage.

Test Plan: buck2 run mode/dev-nosan caffe2/test:test_export -- -r test_export_rnn_variants_with_warning

Differential Revision: D83196971


",2025-09-24 22:39:33+00:00,2025-09-25T03:41:01Z,,False,4,0,1,50,5,2,4,,81,747,False,False,False,False,False,False,2,0,0,55,50,5,1,1,,,,pytorch
163808,open,[AOTI] Update AOTInductor tutorial,desertfire,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163808

Summary: Remove the BC breaking warning. Add inductor_config to the example code.",2025-09-24 22:35:07+00:00,2025-09-25T00:01:36Z,,False,1,0,2,4,5,1,1,,34,175,False,False,False,False,False,False,1,0,0,9,4,5,1,2,,,,pytorch
163807,open,graph break on tolist if capture_scalar_outputs is false,laithsakka,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163807

address https://github.com/pytorch/pytorch/issues/163798

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-09-24 22:33:46+00:00,2025-09-25T05:32:29Z,,False,2,1,2,18,12,2,3,,56,322,False,False,False,False,False,False,2,0,0,36,21,15,1,2,1.0,0.0,2025-09-25T01:07:35Z,pytorch
163806,open,[ContextParallel][benchmark] Add sparsity benchmark over different load-balance policies,XilunWu,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163806
* #163617
* #163053
* #161062



cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @dcci",2025-09-24 22:33:26+00:00,2025-09-25T04:21:28Z,,False,2,0,2,469,11,6,2,,88,227,False,False,False,False,False,False,6,0,0,678,568,110,1,2,,,,pytorch
163805,closed,[BE] Introduce `CONDA_ROOT_DIR`,pytorchbot,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #162310
* #162862
* __->__ #163341
* #163339

Which equal to `%CONDA_PARENT_DIR%/Miniconda3`, and replace this pattern with `%CONDA_ROOT_DIR%` throughout the codebase",2025-09-24 22:30:42+00:00,2025-09-24T22:42:17Z,2025-09-24T22:42:17Z,True,1,0,1,6,6,3,1,2025-09-24 22:42:17+00:00,31,244,False,False,False,False,False,False,3,0,0,12,6,6,1,1,1.0,0.0,2025-09-24T22:42:09Z,pytorch
163804,closed,Move ROCM trunk wheel builds to 3.10,pytorchbot,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #162310
* #162862
* #163341
* __->__ #163339

This code is a delicious spaghetti: Sometimes python version is defined in jinja template (see https://github.com/pytorch/pytorch/pull/162297 ) sometimes in shell script (see https://github.com/pytorch/pytorch/pull/162877 ), but this time around it's in a python file (and there is another one called `generate_binary_build_matrix.py` that defines `FULL_PYTHON_VERSIONS`)

cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd",2025-09-24 22:25:45+00:00,2025-09-24T22:41:56Z,2025-09-24T22:41:55Z,True,1,0,1,8,8,2,1,2025-09-24 22:41:56+00:00,36,613,False,False,False,False,False,False,2,0,0,16,8,8,1,1,1.0,0.0,2025-09-24T22:41:16Z,pytorch
163803,open,[Inductor] add a new config fallback_embedding_bag_byte_unpack,hl475,"Differential Revision: D82988783

introduce an inductor config fallback_embedding_bag_byte_unpack so we can have options to not let inductor decompose the op


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-24 22:25:31+00:00,2025-09-25T10:20:36Z,,False,7,0,1,33,0,3,7,,62,361,False,False,False,False,False,False,3,1,42,33,33,0,1,1,2.0,1.0,2025-09-24T22:31:34Z,pytorch
163802,closed,[BE] Update Python min version to 3.10 (#162310),Camyll,"Pull Request resolved: https://github.com/pytorch/pytorch/pull/162310
Approved by: https://github.com/atalman, https://github.com/Skylion007, https://github.com/ZainRizvi
ghstack dependencies: #162862

fixes https://github.com/pytorch/pytorch/issues/161167
",2025-09-24 22:24:04+00:00,2025-09-24T22:48:19Z,2025-09-24T22:48:19Z,True,1,0,1,3,4,2,1,2025-09-24 22:48:19+00:00,48,257,False,True,False,False,False,False,2,0,0,7,3,4,1,1,1.0,0.0,2025-09-24T22:40:41Z,pytorch
163800,open,[cherrypick] [CI] Move Windows build/tests to Python-3.10 #162862,Camyll,"cherry pick of #162862 
for milestone: https://github.com/pytorch/pytorch/issues/161167 ",2025-09-24 22:09:11+00:00,2025-09-25T14:41:43Z,,False,1,0,1,33,12,8,1,,65,88,False,False,False,False,False,False,8,0,0,45,33,12,1,1,1.0,0.0,2025-09-25T14:41:43Z,pytorch
163799,closed,[PGO] distinguish sticky PGO put,pianpwk,"Summary: put_remote_code_state vs. put_extra_remote_code_state

Test Plan: test_pgo

Differential Revision: D83195687




cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-09-24 22:06:49+00:00,2025-09-25T07:00:30Z,,False,5,0,1,10,5,1,5,2025-09-25 06:59:27+00:00,32,292,False,False,False,False,False,False,1,1,476,15,10,5,1,1,2.0,1.0,2025-09-25T02:58:12Z,pytorch
163797,closed,[CI] Install libuv for Win testing,malfet,"Current working theory why https://hud.pytorch.org/pytorch/pytorch/commit/f0078941cf4e9cfa1a464d0d12d999926fdd8cc5 caused a regression, are because Windows CI no longer could be build with distributed, as it could not find libuv",2025-09-24 21:45:01+00:00,2025-09-25T01:11:19Z,,False,3,0,1,1,1,1,3,2025-09-25 01:10:17+00:00,34,228,False,False,False,False,False,False,1,2,788,2,1,1,1,1,3.0,2.0,2025-09-24T21:45:34Z,pytorch
163796,open,"[dynamo, 3.14] fix stack ref copy error",williamwen42,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #163818
* __->__ #163796
* #163292
* #163191
* #163110
* #163109
* #163009
* #161839
* #161555
* #161838

",2025-09-24 21:16:10+00:00,2025-09-25T01:51:26Z,,False,2,0,1,13,13,1,2,,39,184,False,True,False,False,False,False,1,0,0,26,13,13,1,1,,,,pytorch
163795,open,Add H100 runner to be recognized in actionlint,janeyx99,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #163782
* __->__ #163795

",2025-09-24 20:46:31+00:00,2025-09-24T22:32:58Z,,False,1,4,1,1,0,1,5,,46,104,False,False,False,False,False,False,1,0,48,1,1,0,1,1,2.0,1.0,2025-09-24T20:50:33Z,pytorch
163794,open,[doc] Add AOTInductor intermediate debug printer OSS user manual,YUNQIUGUO,"Summary: Add a OSS user manual for AOTI intermediate debug printer so we can link it in the Pytorch conference poster.

Test Plan: N/A

Differential Revision: D83171374


cc @svekars @sekyondaMeta @AlannaBurke",2025-09-24 20:40:24+00:00,2025-09-24T23:46:21Z,,False,7,2,1,79,0,3,9,,64,209,False,True,False,True,False,False,3,0,0,79,79,0,1,1,,,,pytorch
163793,closed,fix backend registration link in torch.compile code block,msaroufim,"Fixes https://github.com/pytorch/pytorch/issues/119272

cc @mlazos",2025-09-24 20:34:36+00:00,2025-09-24T20:52:49Z,,False,1,0,1,1,1,1,1,2025-09-24 20:52:49+00:00,57,66,False,True,False,False,False,False,1,0,0,2,1,1,1,1,,,,pytorch
163792,open,[aoti] Save compute information,angelayi,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163792
* #163779

Metadata looks like:
```
{
  'AOTI_DEVICE_KEY': 'cpu',
  'AOTI_PLATFORM': 'linux',
  'AOTI_MACHINE': 'x86_64',
  'AOTI_CPU_ISA': 'AVX512',
  'AOTI_COMPUTE_CAPABILITY': '90'
}
```

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-09-24 20:34:35+00:00,2025-09-25T02:23:55Z,,False,1,1,2,75,12,3,2,,31,485,False,False,False,False,False,False,3,0,29,87,75,12,1,2,3.0,1.0,2025-09-24T20:36:01Z,pytorch
163790,closed,[CD] Simplify NVIDIA driver installation step (#163349),atalman,"Undo changes introduced in https://github.com/pytorch/pytorch/pull/160956 as driver has been updated to 580 for both fleets

Fixes https://github.com/pytorch/pytorch/issues/163342 Pull Request resolved: https://github.com/pytorch/pytorch/pull/163349 Approved by: https://github.com/seemethere

",2025-09-24 20:29:19+00:00,2025-09-25T14:40:58Z,2025-09-25T14:40:57Z,True,1,0,1,0,2,1,1,2025-09-25 14:40:57+00:00,55,294,False,True,False,False,False,False,1,0,0,2,0,2,1,1,1.0,0.0,2025-09-24T22:48:59Z,pytorch
163788,closed,Use cuda nvrtc so file based on cuda version used by torch (#163642),atalman,"Fixes https://github.com/pytorch/pytorch/issues/162367

Pull Request resolved: https://github.com/pytorch/pytorch/pull/163642
Approved by: https://github.com/msaroufim
",2025-09-24 20:24:30+00:00,2025-09-25T14:40:09Z,2025-09-25T14:40:09Z,True,1,0,1,14,4,1,1,2025-09-25 14:40:09+00:00,68,168,False,True,False,False,False,False,1,0,0,18,14,4,1,1,1.0,0.0,2025-09-24T20:28:32Z,pytorch
163787,closed,[CI] Run CUDA-13 binary builds on trunk,malfet,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163787

There are numerous other workflows that could be used to catch CUDA-12
build regression (our CI builds are almost identical to CD ones), but not many CUDA-13 builds around, so https://github.com/pytorch/pytorch/issues/163342 are really hard to detect in CI",2025-09-24 20:06:42+00:00,2025-09-25T00:59:22Z,,False,3,0,1,13,13,2,3,2025-09-25 00:58:19+00:00,39,350,False,False,False,False,False,False,2,2,623,26,13,13,1,1,4.0,3.0,2025-09-24T20:17:15Z,pytorch
163784,closed,[DO NOT LAND] Make _flat_weights in RNN ParameterList,yiming0416,"Summary: Removed `_update_flat_weights()` in the `forward`. Let's see what CI says.

Test Plan: buck2 run mode/dev-nosan caffe2/test:test_export -- -r test_lstm_export

Differential Revision: D83170973


",2025-09-24 19:14:09+00:00,2025-09-25T13:27:04Z,,False,4,0,1,30,23,2,4,2025-09-24 22:15:00+00:00,53,204,False,False,False,False,False,False,2,2,352,53,30,23,1,1,2.0,3.0,2025-09-24T19:50:54Z,pytorch
163783,closed,[ROCm][CI] adjust tf32 tolerance for test_compile_kernel_advanced,ethanwee1,"Fixes #ISSUE_NUMBER


cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd",2025-09-24 18:57:49+00:00,2025-09-24T19:40:20Z,,False,3,0,1,1,1,1,3,2025-09-24 19:39:18+00:00,65,138,False,True,False,False,False,False,1,2,811,2,1,1,1,1,2.0,2.0,2025-09-24T18:58:20Z,pytorch
163782,open,Add smoke tests to verify that stable ABI FA3 wheel runs w/ newer torch,janeyx99,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #163782
* #163795

",2025-09-24 18:34:48+00:00,2025-09-24T22:33:04Z,,False,1,1,4,274,0,2,2,,71,104,False,False,False,False,False,False,2,0,0,383,329,54,1,4,1.0,0.0,2025-09-24T19:17:35Z,pytorch
163781,open,[Triton] [Inductor] Prune template selection based on decompose_k,njriasan,"Summary:

Triton templates tend to perform very poorly on large K, hence the introduction of decompose_k. As a result, when decompose_k is selected will disable exploring the Triton templates. We may want to consider an override in the future. 

Note: Based on the timing results it may be desirable to better refine/prune the decompose k decisions.

Testing:

Tested by looking at the autotune/compilation time using a single shape in TritonBench.
`TORCHINDUCTOR_FORCE_DISABLE_CACHES=1 ENABLE_PERSISTENT_TMA_MATMUL=1 python run --op gemm --rep 1000 --sleep 1.0 --m 512 --n 512 --k 300000 --only pt2_matmul_maxautotune`
Before this change:
`SingleProcess AUTOTUNE benchmarking takes 13.5368 seconds and 0.1595 seconds precompiling for 38 choices`
With this change:
`SingleProcess AUTOTUNE benchmarking takes 9.9626 seconds and 0.0020 seconds precompiling for 11 choices`



cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben @mlazos",2025-09-24 18:30:18+00:00,2025-09-25T14:10:47Z,,False,7,0,4,24,12,3,7,,65,1083,False,False,False,False,False,False,3,6,1849,46,29,17,1,4,3.0,8.0,2025-09-24T18:34:34Z,pytorch
163780,open,[PyTorch Pinned Allocator] Add support of reserved pinned memory segment,banitag1,"Summary:
This diff adds the feature of allocating a large pinned memory segment upfront based on the provided config. This large segment is then used to serve all the small pinned memory requests to avoid expensive device level APIs (slow paths).

Example:

PYTORCH_CUDA_ALLOC_CONF=pinned_reserve_segment_size_mb:2048

This reserves a 2GB pinned memory segment for the process and then all incoming small requests are just served from this segment and no cudaHostAlloc/cudaHostRegister apis are being called.

Differential Revision: D83169722
",2025-09-24 18:05:46+00:00,2025-09-24T20:20:55Z,,False,3,0,3,181,32,10,3,,72,543,False,False,True,False,False,False,10,0,0,213,181,32,1,3,,,,pytorch
