pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,additions,deletions,changed_files,commits,comments,review_comments,file_types_count,directories_count,total_changes,first_review_at,time_to_close_days,response_time_days,review_count,approval_count,change_request_count,reviewer_count,test_files_count,test_changes,doc_files_count,config_files_count,title_length,description_length,has_description,label_count,milestone,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,assignees_count,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,directories,language_types,file_types,lines_added,lines_deleted,segs_added,segs_deleted,segs_changed,files_added,files_deleted,files_changed,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words
161204,[tgif] fix getattr_recursive with ModuleList,closed,False,2025-08-21 21:21:25,2025-08-25 10:08:50,2025-08-25 10:09:52,liangwang,0.0,6,1,1,1,10,0,1.0,1.0,7,2025-08-22 17:51:31,3.532928240740741,0.8542361111111111,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,44,322,True,5.0,,True,,,,unknown,,1,False,True,True,False,False,False,1.0,,,6,1,2.0,2.0,1.0,0.0,0.0,1,7,1.0,0.0,0.0,5,34
161205,Avoid making node a successor/predecessor of itself,closed,False,2025-08-21 21:24:47,2025-08-22 00:30:32,2025-09-21 02:15:45,eellison,0.0,6,0,1,2,3,2,1.0,1.0,8,2025-08-21 22:04:37,0.1289930555555556,0.02766203703703704,4.0,2.0,0.0,5.0,0.0,,0.0,0.0,51,488,True,5.0,,False,,,0.0,dirty,0.0,0,False,True,False,False,False,False,1.0,,,6,0,3.0,1.0,2.0,0.0,0.0,1,8,1.0,0.0,75.0,7,65
161206,[MPS] Fix index_select for scalar_types,closed,False,2025-08-21 21:28:04,2025-08-22 16:45:37,2025-09-22 02:16:01,malfet,0.0,7,41,2,2,3,0,2.0,2.0,3490,2025-08-22 14:44:04,0.8038541666666666,0.7194444444444444,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,39,267,True,5.0,,False,,,0.0,dirty,0.0,0,False,True,False,False,False,False,2.0,,,7,41,7.0,5.0,4.0,0.0,0.0,2,3490,2.0,0.0,169.0,5,34
161208,[inductor][addmm] remove inp(unexpanded) path,closed,False,2025-08-21 21:44:47,2025-09-12 00:42:13,2025-09-12 00:42:13,coconutruben,0.0,15,35,3,5,2,0,1.0,3.0,13395,2025-08-21 22:11:34,21.12321759259259,0.01859953703703704,1.0,1.0,0.0,2.0,2.0,,0.0,0.0,45,16704,True,4.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,3.0,,,15,35,12.0,13.0,7.0,0.0,0.0,3,13395,3.0,0.0,0.0,4,1581
161209,[Profiler] Add GC Events to Python Stack Tracer,closed,False,2025-08-21 21:48:09,2025-08-22 22:11:29,2025-08-22 22:12:32,sraikund16,0.0,228,3,9,1,14,1,3.0,5.0,231,2025-08-21 21:56:59,1.016203703703704,0.006134259259259259,2.0,1.0,0.0,3.0,1.0,,0.0,0.0,47,794,True,5.0,,True,,,,unknown,,0,False,False,True,False,False,False,5.0,,,228,3,38.0,12.0,28.0,0.0,0.0,9,231,9.0,0.0,4.0,8,127
161210,[cuDNN] head dim > 128 works on H100 again in cuDNN SDPA? ,closed,False,2025-08-21 21:50:19,2025-08-22 21:21:57,2025-08-22 21:23:00,eqy,0.0,24,14,2,2,3,0,2.0,2.0,44,2025-08-22 17:43:11,0.9803009259259259,0.8283796296296296,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,58,238,True,6.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,24,14,4.0,5.0,3.0,0.0,0.0,2,44,2.0,0.0,14.0,12,32
161212,Bump uv from 0.8.4 to 0.8.6 in /.ci/lumen_cli,closed,True,2025-08-21 22:02:53,2025-08-21 22:54:34,2025-08-21 22:54:42,dependabot[bot],0.0,1,1,1,1,1,0,1.0,1.0,2,,0.0358912037037037,,,,,3.04663840096911,0.0,,0.0,0.0,45,13310,True,4.0,,False,,,,unknown,,0,False,True,True,True,True,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,8,1215
161213,[dynamo ] Enabling batch_isend_irecv to compile,open,False,2025-08-21 22:17:34,,2025-09-06 06:21:25,konradha,0.0,793,2,11,4,5,11,3.0,5.0,825,2025-08-23 17:45:48,,1.811273148148148,4.0,0.0,0.0,4.0,2.0,,0.0,0.0,47,850,True,5.0,,True,,,,unknown,,0,False,False,True,False,False,False,5.0,,,793,2,33.0,11.0,21.0,0.0,0.0,11,825,11.0,0.0,0.0,6,115
161214,[SymmMem] Add device guard before alloc,closed,False,2025-08-21 22:20:39,2025-09-02 18:53:47,2025-09-02 18:54:52,kwen2501,0.0,16,0,2,4,7,7,2.0,2.0,67312,2025-08-21 23:05:02,11.85634259259259,0.03082175925925926,6.0,1.0,0.0,3.0,1.0,,0.0,0.0,39,182,True,6.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,2.0,,,16,0,4.0,2.0,2.0,0.0,0.0,2,67312,2.0,0.0,4.0,6,21
161215,[dynamo] Remove extra if statement in builder _wrap,closed,False,2025-08-21 22:31:33,2025-08-22 08:56:08,2025-08-22 08:57:12,azahed98,0.0,4,7,1,4,3,2,1.0,1.0,21,2025-08-21 22:42:46,0.4337384259259259,0.007789351851851852,2.0,1.0,0.0,3.0,0.0,,0.0,0.0,51,262,True,5.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,4,7,2.0,2.0,1.0,0.0,0.0,1,21,1.0,0.0,0.0,8,31
161216,Add dependency-groups.dev to pyproject.toml,closed,False,2025-08-21 22:34:28,2025-09-04 16:51:39,2025-09-04 16:52:42,lakshayg,0.0,36,3,3,1,4,0,2.0,1.0,39,2025-09-04 15:17:10,13.76193287037037,13.69631944444444,1.0,1.0,0.0,3.0,0.0,,2.0,0.0,43,183,True,5.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,36,3,7.0,6.0,4.0,0.0,0.0,3,39,3.0,0.0,,4,20
161217,[NVSHMEM] Make device-side ptr filling lazy,closed,False,2025-08-21 22:35:27,2025-09-08 21:52:08,2025-09-08 21:52:08,kwen2501,0.0,29,25,1,3,6,0,1.0,1.0,83,2025-08-21 22:51:01,17.96991898148148,0.01081018518518518,2.0,2.0,0.0,3.0,0.0,,0.0,0.0,43,713,True,4.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,29,25,6.0,4.0,4.0,0.0,0.0,1,83,1.0,0.0,4.0,6,106
161220,[hop] make materialize_as_graph disable pre-existing dispatch modes,closed,False,2025-08-21 23:13:29,2025-08-26 18:52:41,2025-08-26 18:53:45,ydwu4,0.0,10,0,1,4,6,0,1.0,1.0,38,2025-08-22 21:18:22,4.818888888888889,0.9200578703703703,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,67,223,True,3.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,1.0,,,10,0,4.0,1.0,1.0,0.0,0.0,1,38,1.0,0.0,1.0,7,28
161221,[ROCm] revamp HIPCachingAllocatorMasqueradingAsCUDA,closed,False,2025-08-21 23:21:19,2025-08-22 18:13:14,2025-08-22 18:14:18,naromero77amd,0.0,685,8,4,1,3,0,3.0,2.0,693,2025-08-21 23:25:01,0.7860532407407408,0.002569444444444445,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,51,675,True,7.0,,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,685,8,16.0,10.0,5.0,0.0,0.0,4,693,4.0,0.0,2.0,3,77
161222,[ONNX] Remove enable_fake_mode and exporter_legacy,closed,False,2025-08-21 23:35:54,2025-08-22 22:15:30,2025-08-22 22:17:10,justinchuby,0.0,42,844,10,3,8,1,2.0,7.0,886,2025-08-22 16:43:56,0.9441666666666667,0.713912037037037,2.0,1.0,0.0,3.0,2.0,,2.0,0.0,50,220,True,8.0,2.9.0,True,,,,unknown,,0,False,False,False,False,False,False,7.0,,,42,844,12.0,24.0,14.0,0.0,5.0,10,886,5.0,0.0,8.0,5,31
161223,[benchmark] Add torchscript jit.trace to benchmark option,closed,False,2025-08-21 23:45:26,2025-08-22 21:38:31,2025-09-22 02:16:08,yiming0416,0.0,49,1,1,2,3,0,1.0,1.0,54,2025-08-22 19:54:30,0.911863425925926,0.8396296296296296,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,57,674,True,5.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,49,1,8.0,2.0,7.0,0.0,0.0,1,54,1.0,0.0,1.0,7,66
161224,[device_mesh] Implement  `_unflatten` on top of CuTe layout bookkeeping,open,False,2025-08-21 23:50:58,,2025-09-25 00:35:55,fduwjj,0.0,188,0,2,11,4,15,1.0,2.0,156477,2025-08-21 23:58:23,,0.005150462962962963,15.0,0.0,0.0,5.0,1.0,,0.0,0.0,71,239,True,3.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,2.0,,,188,0,6.0,2.0,4.0,0.0,0.0,2,156477,2.0,0.0,6.0,9,31
161225,update triton pin for vLLM,closed,False,2025-08-22 00:10:54,2025-09-11 13:13:45,2025-09-11 13:13:45,davidberard98,0.0,1,1,1,2,5,0,1.0,1.0,991,2025-08-22 03:35:57,20.54364583333333,0.1423958333333333,,,,2.0,0.0,,1.0,0.0,26,94,True,9.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,991,1.0,0.0,11.0,5,9
161226,[audio hash update] update the pinned audio hash,closed,False,2025-08-22 00:26:35,2025-08-22 04:22:11,2025-09-22 02:16:09,pytorchupdatebot,0.0,1,1,1,1,3,0,1.0,1.0,2,2025-08-22 00:26:36,0.1636111111111111,1.157407407407407e-05,1.0,1.0,0.0,2.0,0.0,,1.0,0.0,48,157,True,5.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,8,13
161227,[vllm hash update] update the pinned vllm hash,closed,False,2025-08-22 00:26:36,2025-08-23 04:25:18,2025-09-23 02:08:30,pytorchupdatebot,0.0,1,1,1,1,9,0,1.0,1.0,2,2025-08-22 00:26:37,1.165763888888889,1.157407407407407e-05,1.0,1.0,0.0,3.0,0.0,,1.0,0.0,46,156,True,6.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,8,13
161229,Add test_dtensor_dynamic_higher_rank,closed,False,2025-08-22 00:57:22,2025-08-28 18:22:01,2025-08-28 18:22:09,azahed98,0.0,12,0,1,1,1,0,1.0,1.0,12,,6.725451388888889,,,,,3.04663840096911,1.0,,0.0,0.0,36,172,True,4.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,12,0,2.0,1.0,1.0,0.0,0.0,1,12,1.0,0.0,0.0,2,26
161230,[submodule] Update fbgemm package version,closed,False,2025-08-22 01:11:56,2025-09-23 00:12:00,2025-09-23 00:12:00,drisspg,0.0,1,1,1,1,2,0,0.0,1.0,2,2025-08-22 05:29:10,31.95837962962963,0.1786342592592593,,,,1.0,0.0,,0.0,0.0,41,104,True,1.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,15.0,5,11
161231,Fix OpSchema equality check,closed,False,2025-08-22 01:18:15,2025-08-25 18:35:24,2025-09-25 02:10:19,swolchok,0.0,27,4,2,1,3,0,1.0,2.0,31,2025-08-22 22:31:11,3.720243055555556,0.8839814814814815,3.0,3.0,0.0,4.0,1.0,,0.0,0.0,27,468,True,6.0,,False,,,0.0,dirty,0.0,0,False,True,False,False,False,False,2.0,,,27,4,6.0,5.0,4.0,1.0,0.0,2,31,1.0,0.0,130.0,4,73
161232,[SymmMem] Make sure CUDA runtime is initialized before NVSHMEM init,closed,False,2025-08-22 01:20:38,2025-09-02 22:53:31,2025-09-02 22:54:35,kwen2501,0.0,8,10,3,4,6,3,2.0,2.0,67260,2025-08-22 01:32:19,11.89783564814815,0.008113425925925927,4.0,1.0,0.0,3.0,2.0,,0.0,0.0,67,627,True,5.0,,False,,,1.0,clean,0.0,0,False,True,False,False,False,False,2.0,,,8,10,9.0,10.0,6.0,0.0,0.0,3,67260,3.0,0.0,4.0,10,73
161233,[WIP] Build fbgemm for cuda mxfp8 kernels,closed,False,2025-08-22 02:12:46,2025-09-23 00:11:57,2025-09-23 00:11:57,drisspg,0.0,53,14,2,1,1,0,1.0,2.0,67,,31.91609953703704,,,,,3.04663840096911,0.0,,2.0,0.0,41,167,True,1.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,2.0,,,53,14,12.0,11.0,3.0,0.0,0.0,2,67,2.0,0.0,15.0,7,24
161234,Use comparison key in OpSchema to avoid duplicate work between `__hash__` and `__eq__`,closed,False,2025-08-22 02:45:03,2025-08-25 18:35:25,2025-09-25 02:10:25,swolchok,0.0,12,33,1,2,2,9,1.0,1.0,45,2025-08-22 22:34:48,3.659976851851852,0.8262152777777778,10.0,1.0,0.0,5.0,0.0,,0.0,0.0,86,728,True,4.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,1.0,,,12,33,9.0,6.0,7.0,0.0,0.0,1,45,1.0,0.0,130.0,13,113
161235,Minor cleanup of DeviceMesh.__eq__,closed,False,2025-08-22 02:45:07,2025-08-25 18:35:26,2025-09-25 02:10:32,swolchok,0.0,9,10,1,2,2,0,1.0,1.0,21,2025-08-22 23:50:35,3.65994212962963,0.8787962962962963,3.0,3.0,0.0,4.0,0.0,,0.0,0.0,34,422,True,3.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,1.0,,,9,10,3.0,2.0,1.0,0.0,0.0,1,21,1.0,0.0,130.0,4,67
161236,[FP8][cuBLAS][SM100] cuBLAS doesn't support rowwise-scaling on `sm110` or `sm120` either,closed,False,2025-08-22 02:54:59,2025-08-26 20:40:13,2025-08-26 20:41:16,eqy,0.0,1,1,1,1,6,0,1.0,1.0,2,2025-08-22 18:53:22,4.73974537037037,0.6655439814814815,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,88,73,True,7.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,14.0,10,9
161237,Add prefix_kernel_name for gemm template,open,False,2025-08-22 03:00:37,,2025-08-25 04:05:29,CaoE,0.0,19,4,3,1,1,0,1.0,1.0,23,,,,,,,3.04663840096911,0.0,,0.0,0.0,40,826,True,5.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,19,4,9.0,7.0,5.0,0.0,0.0,3,23,3.0,0.0,6.0,5,66
161238,"[nccl symm mem] don't use arg for mempool, correctly use symmetric registration in hooks",closed,False,2025-08-22 03:08:08,2025-08-25 03:09:36,2025-09-25 02:10:46,ngimel,0.0,78,69,9,4,15,1,5.0,6.0,287,2025-08-22 04:26:13,3.001018518518519,0.05422453703703704,3.0,2.0,0.0,5.0,1.0,,0.0,0.0,88,88,True,6.0,,False,,,,unknown,,0,False,False,False,False,False,False,6.0,,,78,69,36.0,46.0,23.0,0.0,0.0,9,287,9.0,0.0,38.0,14,12
161239,Optimzie `zero_grad` description,closed,False,2025-08-22 03:12:01,2025-08-22 06:18:28,2025-08-22 06:19:32,zeshengzong,0.0,7,5,1,1,3,0,1.0,1.0,12,2025-08-22 03:21:41,0.1294791666666667,0.006712962962962963,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,32,439,True,4.0,,True,,,,unknown,,0,False,False,False,False,True,False,1.0,,,7,5,6.0,5.0,1.0,0.0,0.0,1,12,1.0,0.0,1.0,3,25
161240,Improve efficiency of _python_dispatch.return_and_correct_aliasing,closed,False,2025-08-22 03:17:41,2025-08-25 18:35:27,2025-09-25 02:10:35,swolchok,0.0,8,12,1,4,2,3,1.0,1.0,22,2025-08-22 23:52:26,3.637337962962963,0.8574652777777778,4.0,1.0,0.0,3.0,0.0,,0.0,0.0,66,440,True,2.0,,False,,,0.0,dirty,0.0,0,False,False,False,True,False,False,1.0,,,8,12,7.0,6.0,1.0,0.0,0.0,1,22,1.0,0.0,130.0,4,67
161241,Contiguous subgraph decomposition,closed,False,2025-08-22 03:25:19,2025-09-04 04:44:01,2025-09-04 04:45:03,exclamaforte,0.0,339,0,5,4,22,3,1.0,4.0,527,2025-09-02 13:30:33,13.05465277777778,11.42030092592593,1.0,1.0,0.0,5.0,1.0,,0.0,0.0,33,7555,True,9.0,,False,,,,unknown,,0,False,True,False,True,False,False,4.0,,,339,0,14.0,5.0,9.0,1.0,0.0,5,527,4.0,0.0,0.0,3,677
161242,Disable background threads for XPU host allocator,closed,False,2025-08-22 03:36:11,2025-08-22 08:40:16,2025-09-22 02:16:16,guangyey,0.0,6,0,1,2,3,0,1.0,1.0,10,2025-08-22 03:51:37,0.2111689814814815,0.01071759259259259,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,49,306,True,5.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,1.0,,,6,0,2.0,1.0,1.0,0.0,0.0,1,10,1.0,0.0,1.0,7,37
161243,Fix Assertion for Rowwise Scaling,open,False,2025-08-22 03:43:11,,2025-08-27 00:34:14,petrex,0.0,3,2,1,1,5,0,1.0,1.0,5,2025-08-22 03:44:52,,0.001168981481481482,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,33,521,True,2.0,,True,,,,unknown,,0,False,True,False,True,False,False,1.0,,,3,2,2.0,2.0,1.0,0.0,0.0,1,5,1.0,0.0,0.0,5,58
161245,[Inductor-FX] Support Tensorbox outputs,closed,False,2025-08-22 05:42:45,2025-08-23 02:04:16,2025-09-22 02:16:26,blaine-rister,0.0,13,1,2,2,3,0,1.0,2.0,14,2025-08-22 23:16:33,0.848275462962963,0.7318055555555556,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,39,679,True,5.0,,False,,,,unknown,,0,False,True,False,False,False,False,2.0,,,13,1,4.0,3.0,2.0,0.0,0.0,2,14,2.0,0.0,1.0,4,87
161246,[WIP] [2/N] Enabled 9 test functions of TestCommon on Intel GPU,open,False,2025-08-22 05:54:49,,2025-09-01 18:01:05,daisyden,0.0,302,31,6,17,1,0,1.0,3.0,393773,2025-08-22 07:26:37,,0.06375,2.0,1.0,0.0,1.0,6.0,,0.0,0.0,63,443,True,6.0,,True,,,,unknown,,0,False,False,False,False,False,False,3.0,,,302,31,104.0,37.0,87.0,0.0,0.0,6,393773,6.0,0.0,1.0,11,68
161247,Reuse AcceleratorConfig in XPUCachingAllocator,open,False,2025-08-22 06:13:06,,2025-08-22 07:45:59,guangyey,0.0,1,2,1,1,2,0,1.0,1.0,3,,,,,,,3.04663840096911,0.0,,0.0,0.0,46,165,True,1.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,1.0,,,1,2,2.0,2.0,2.0,0.0,0.0,1,3,1.0,0.0,1.0,4,15
161248,Clarrifying input output angle unit in the docs for trigonometric fun…,open,False,2025-08-22 06:45:53,,2025-09-15 04:52:25,arkadip-maitra,0.0,6,6,1,2,5,0,1.0,1.0,18,2025-08-22 06:47:31,,0.001134259259259259,,,,1.0,0.0,,0.0,0.0,70,277,True,3.0,,True,,,,unknown,,0,False,True,False,False,True,False,1.0,,,6,6,7.0,7.0,6.0,0.0,0.0,1,18,1.0,0.0,0.0,11,34
161253,[WIP] Test DTensor Ops With Compile And Dynamic Shapes,open,False,2025-08-22 07:25:10,,2025-08-25 08:55:43,azahed98,0.0,116,6,1,5,2,0,1.0,1.0,278,2025-08-25 08:55:43,,3.062881944444444,,,,1.0,1.0,,0.0,0.0,54,197,True,2.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,116,6,8.0,6.0,7.0,0.0,0.0,1,278,1.0,0.0,0.0,9,29
161254,Add `zero_grad` param for `optimizer.step`,open,False,2025-08-22 07:29:20,,2025-09-17 18:22:33,zeshengzong,0.0,178,20,16,3,9,2,1.0,2.0,216,2025-09-16 19:12:32,,25.48833333333333,3.0,1.0,1.0,4.0,1.0,,0.0,0.0,42,667,True,4.0,,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,178,20,65.0,35.0,32.0,0.0,0.0,16,216,16.0,0.0,1.0,5,21
161255,[CD] Enable triton xpu Windows build for Python 3.14,closed,False,2025-08-22 07:52:15,2025-08-22 18:39:34,2025-08-22 18:40:36,chuanqi129,0.0,6,12,2,1,3,0,2.0,2.0,18,2025-08-22 18:37:16,0.449525462962963,0.4479282407407407,1.0,1.0,0.0,2.0,0.0,,0.0,1.0,52,14,True,3.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,6,12,6.0,6.0,2.0,0.0,0.0,2,18,2.0,0.0,0.0,9,2
161257,[CD] [aarch64] Add CUDA 13.0 sbsa nightly build,closed,False,2025-08-22 08:10:55,2025-08-27 14:38:11,2025-08-27 14:39:14,tinglvv,0.0,394,34,5,10,12,3,4.0,4.0,522,2025-08-22 17:40:31,5.268935185185185,0.3955555555555555,6.0,2.0,0.0,6.0,0.0,,0.0,1.0,47,789,True,7.0,,True,,,,unknown,,1,False,False,False,False,True,True,4.0,,,394,34,25.0,18.0,16.0,0.0,0.0,5,522,5.0,0.0,2.0,8,107
161258,Brister/break tensorbox,closed,False,2025-08-22 08:31:45,2025-08-25 21:38:40,2025-09-25 02:10:30,blaine-rister,0.0,2,1,2,2,2,0,1.0,2.0,3,,3.546469907407408,,,,,3.04663840096911,0.0,,0.0,0.0,23,223,True,2.0,,False,,,,unknown,,0,False,True,False,False,False,False,2.0,,,2,1,4.0,3.0,2.0,0.0,0.0,2,3,2.0,0.0,1.0,2,21
161259,[Test] Adding a testcase for constant_pad_nd,closed,False,2025-08-22 08:59:09,2025-08-23 01:00:53,2025-08-23 01:01:55,can-gaa-hou,0.0,6,0,1,2,4,1,1.0,1.0,14,2025-08-22 23:53:09,0.6678703703703703,0.6208333333333333,2.0,1.0,0.0,2.0,1.0,,0.0,0.0,44,172,True,4.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,6,0,2.0,1.0,1.0,0.0,0.0,1,14,1.0,0.0,0.0,6,18
161260,Fix spelling of word 'dimension' and grammatical correction,open,False,2025-08-22 10:04:38,,2025-08-26 13:27:45,BalajiR2205,0.0,3,3,1,1,3,0,1.0,1.0,6,2025-08-22 10:11:53,,0.005034722222222223,,,,1.0,0.0,,0.0,0.0,59,149,True,3.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,3,3,4.0,4.0,3.0,0.0,0.0,1,6,1.0,0.0,0.0,8,19
161261,port distributed tensor parallel test files for Intel GPU,closed,False,2025-08-22 10:46:00,2025-09-03 15:03:36,2025-09-03 15:04:41,wincent8,0.0,7,3,4,14,9,5,1.0,2.0,348,2025-09-02 03:01:53,12.17888888888889,10.67769675925926,7.0,2.0,0.0,4.0,4.0,,0.0,0.0,57,420,True,10.0,,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,7,3,11.0,7.0,7.0,0.0,0.0,4,348,4.0,0.0,0.0,9,66
161262,Fix: corrected typo in header file documentation,open,False,2025-08-22 11:20:58,,2025-08-26 17:34:55,groovitz,0.0,1,1,1,1,10,0,1.0,1.0,2,2025-08-22 11:29:09,,0.00568287037037037,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,48,77,True,3.0,,True,,,,unknown,,0,False,True,False,False,True,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,7,10
161263,[ONNX] Fix index_put_ usage,closed,False,2025-08-22 12:00:55,2025-08-27 18:53:16,2025-08-28 11:36:54,ironsided777,0.0,1,2,1,1,10,5,1.0,1.0,3,2025-08-22 21:04:58,5.286354166666666,0.3778125,7.0,2.0,0.0,4.0,0.0,,0.0,0.0,27,4371,True,5.0,,True,,,,unknown,,0,False,True,True,False,False,False,1.0,,,1,2,2.0,2.0,1.0,0.0,0.0,1,3,1.0,0.0,0.0,4,529
161264,[inductor] fix march=native pass to Windows CC.,closed,False,2025-08-22 12:53:43,2025-08-22 18:38:53,2025-08-22 18:39:56,xuhancn,0.0,17,14,1,1,3,4,1.0,1.0,31,2025-08-22 18:21:33,0.2396990740740741,0.227662037037037,5.0,1.0,0.0,3.0,0.0,,0.0,0.0,47,478,True,8.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,17,14,2.0,2.0,1.0,0.0,0.0,1,31,1.0,0.0,2.0,7,41
161266,BackwardHookFunction implementation for full_backward_hook in pytorch 2.0 format,open,False,2025-08-22 14:03:06,,2025-09-04 16:55:43,PyDevC,0.0,12,4,2,3,6,8,1.0,2.0,24,2025-08-22 14:03:58,,0.0006018518518518519,9.0,0.0,0.0,2.0,0.0,,0.0,0.0,80,12,True,3.0,,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,12,4,6.0,5.0,2.0,0.0,0.0,2,24,2.0,0.0,0.0,8,2
161267,[MPS] Fix `index_copy` for scalars,closed,False,2025-08-22 14:10:55,2025-08-22 21:45:38,2025-09-22 02:16:05,malfet,0.0,5,4,2,1,3,0,2.0,2.0,9,2025-08-22 14:46:25,0.3157754629629629,0.02465277777777778,3.0,3.0,0.0,5.0,1.0,,0.0,0.0,34,272,True,5.0,,False,,,0.0,dirty,0.0,0,False,True,False,False,False,False,2.0,,,5,4,6.0,6.0,3.0,0.0,0.0,2,9,2.0,0.0,169.0,5,29
161268,[DeviceMesh] Introduce CuTe layout into devicemesh code base for internal bookkeeping,closed,False,2025-08-22 14:23:44,2025-08-22 14:26:12,2025-09-22 02:15:26,fduwjj,0.0,483,1,2,1,2,0,1.0,2.0,484,,0.001712962962962963,,,,,3.04663840096911,1.0,,0.0,0.0,85,174,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,483,1,6.0,3.0,4.0,1.0,0.0,2,484,1.0,0.0,6.0,11,20
161269,[DeviceMesh] Simplifying internal bookkeeping with CuTe layout,closed,False,2025-08-22 14:23:48,2025-08-22 14:26:25,2025-08-26 14:05:21,fduwjj,0.0,533,527,3,1,3,0,1.0,2.0,1060,2025-08-26 14:05:21,0.00181712962962963,3.9871875,,,,1.0,1.0,,0.0,0.0,62,174,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,533,527,78.0,76.0,40.0,0.0,0.0,3,1060,3.0,0.0,6.0,7,20
161270,[DeviceMesh] Introduce CuTe layout into devicemesh code base for internal bookkeeping,closed,False,2025-08-22 14:28:36,2025-08-22 14:31:10,2025-09-22 02:15:30,fduwjj,0.0,483,1,2,1,2,0,1.0,2.0,484,,0.001782407407407407,,,,,3.04663840096911,1.0,,0.0,0.0,85,184,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,483,1,6.0,3.0,4.0,1.0,0.0,2,484,1.0,0.0,6.0,11,22
161271,[DeviceMesh] Simplifying internal bookkeeping with CuTe layout,closed,False,2025-08-22 14:28:39,2025-08-22 14:31:17,2025-09-22 02:16:19,fduwjj,0.0,533,527,3,1,2,0,1.0,2.0,1060,,0.001828703703703704,,,,,3.04663840096911,1.0,,0.0,0.0,62,164,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,533,527,78.0,76.0,40.0,0.0,0.0,3,1060,3.0,0.0,6.0,7,19
